seller_id,avg_delay,total_orders,avg_price,total_revenue,anomaly,anomaly_label
3fefda3299e6dfaea3466ef346a3571a,-18.0,1,209.0,225.21,1,Normal
4003520d80d0bad1d5623f7aa3c63cda,-5.0,1,70.0,86.74,1,Normal
402916f742e5c740cc751493d9cf5053,-19.1,9,125.2,1716.03,1,Normal
403aa86912527d730337ffcb0fb096ab,-11.5,11,769.5733333333333,9164.509999999998,1,Normal
4049512728d969bec69f84088b012416,-17.77777777777778,7,43.315555555555555,803.89,1,Normal
404e1ba01358af4cd63f679b2c4d1fa1,-18.76923076923077,8,33.76153846153846,971.62,1,Normal
406740ee611378a662d274c7d8c43c4a,-6.75,8,191.83333333333334,2684.2599999999998,1,Normal
406822777a0b9eb5c50e442dd4cd3ec5,-11.156862745098039,44,74.46254901960785,4817.59,1,Normal
4091f77d8c768fc3e81c20761471761d,-5.375,8,134.875,1309.87,1,Normal
40d54b51e962dbe09cabbcfd33298dee,-12.029411764705882,30,214.47794117647058,7551.4,1,Normal
40db9e9aa57f7bb151bcda6b0f9bdbb7,-18.375,12,1919.625,23823.989999999998,-1,Anomaly
40ec8ab6cdafbcc4f544da38c67da39a,-13.5,2,58.9,157.0,1,Normal
411f3b52d857390502ee4e4d5ceabc2d,-7.161290322580645,21,63.74354838709677,3685.0,1,Normal
4125d9385a25e82d2f72d3a0fd55bc3f,-4.0,1,42.9,61.3,1,Normal
412a4720f3e9431b4afa1476a1acddbe,-9.863636363636363,21,93.55,3026.98,1,Normal
4170f6a9367e6b5d6401d03ce6d54569,-2.4,4,113.756,974.63,1,Normal
417a1e6c7321084d2a0ae0d023cfad93,-17.0,1,48.9,61.38,1,Normal
41958cbd3335433c8740300e8cd600d5,-11.0,1,32.99,40.38,1,Normal
41ab63a91b8b264e8c8780368bf1dd5b,-22.307692307692307,12,197.84230769230768,3735.66,1,Normal
41b14765bd56c8ad10971074380f9c0c,-15.1,8,39.55,803.89,1,Normal
41b39e28db005d9731d9d485a83b4c38,-18.322175732217573,187,73.013179916318,30108.09,-1,Anomaly
41b86b552e54e3a7009596125aa8b167,-18.0,10,145.02727272727273,2203.46,1,Normal
41c2bad7229b0c25e6becf179ebf63ff,-16.043478260869566,20,34.0,1225.5400000000002,1,Normal
41c9d3997dd3c072c31139dc5bb5761f,-10.333333333333334,3,332.93333333333334,1110.54,1,Normal
41da412d33e8da4f22baf55cb1bde82c,-18.82608695652174,15,40.778260869565216,2294.82,1,Normal
41e0fa5761c886a630994a55c12087e7,-17.5,5,84.675,491.90999999999997,1,Normal
4200ddf1967c5e41e48db62bc6d4b5ac,-11.511627906976743,22,17.481395348837207,3758.66,1,Normal
4221a7df464f1fe2955934e30ff3a5a1,-16.6,5,169.9,1089.04,1,Normal
422be4cc81a457fdb46f47edeb968ae5,-21.0,1,239.9,317.37,1,Normal
427165bf50f8ca07efc7bdc2bfcf1688,17.8,5,320.7,1692.9,1,Normal
42b6488f5b8246d9141712abd4b1b693,-13.0,2,123.995,289.8,1,Normal
42b729f859728f5079499127a9c2ef37,-7.2781954887218046,103,31.298947368421054,8956.42,1,Normal
42bde9fef835393bb8a8849cb6b7f245,-14.307692307692308,34,194.2051282051282,9901.25,1,Normal
42d4b7e70819438f5ada61c965e92d7e,-2.0,1,16.533333333333335,302.34000000000003,1,Normal
42ef3192a9ff87a22d1867b74b3ee205,-10.791666666666666,23,63.08708333333334,1655.97,1,Normal
42fa4ee7240e9b8eb4576358ec142ba7,-15.681818181818182,22,174.80454545454543,4478.08,1,Normal
42fb44130ac3134cde8e35cf8ec7df25,-14.0,2,21.9,69.28,1,Normal
430315b7bb4b6e4b3c978f9dfa9b0558,-13.904761904761905,19,141.13809523809525,3603.58,1,Normal
4305fe92735c8a43d154ff6dd2b8d927,-10.421052631578947,17,137.16315789473683,3628.86,1,Normal
431050a06a317f2b38168dec3dcd2b46,-14.1,10,137.0,1576.15,1,Normal
431af27f296bc6519d890aa5a05fdb11,-7.824427480916031,116,103.36564885496185,17182.37,1,Normal
4324dd16853115efb0fd9d0d131ba6f4,-13.894736842105264,12,59.53947368421053,2478.32,1,Normal
432c37c9dfba871172ec162e20118b8c,-11.051724137931034,44,47.98051724137931,5616.74,1,Normal
432c67955c0acd1fd6b0b5d678766a71,-48.0,1,389.0,449.65,-1,Anomaly
43402bdf22aa2310e8f99e2f94f78628,-36.4,4,129.99,1086.06,1,Normal
4342d4b2ba6b161468c63a7e7cfce593,-6.5,2,264.45,563.44,1,Normal
436bf27f2f18474fc6047702e9f8a866,-10.0,1,29.9,44.42,1,Normal
4371b634e0efc0e22b09b52907d9d469,-10.8125,101,73.01785714285714,13168.13,1,Normal
43753b27d77860f1654aa72e251a7878,-1.0,1,23.9,66.28,1,Normal
4391ea5c5990502176a1dcda44a2373d,-17.4,3,469.8,4856.22,1,Normal
439a47cc365d6e3bd526812ea9de3c29,-12.461538461538462,8,91.26923076923077,3349.4700000000003,1,Normal
43a1d4bab73b816e44ef4e4facd9f9b5,-21.0,1,189.9,205.4,1,Normal
43a5d4a57af536fddc96d08be3afdfcb,-18.0,1,75.0,179.13,1,Normal
43b2c864251aa0ce4030c746984e088a,-9.0,2,47.4,129.32,1,Normal
43f8c9950d11ecd03a0304a49e010da6,-12.386363636363637,41,101.58090909090907,4807.22,1,Normal
44073f8b7e41514de3b7815dd0237f4f,-15.602564102564102,142,120.91948717948718,24223.0,1,Normal
440dd6ab244315c632130ecfb63827b1,-11.645833333333334,91,141.33020833333333,15516.15,1,Normal
443d880f15cbd3572885e1d44bf2c478,-14.0,1,47.4,250.0,1,Normal
4450bd8327d471c4a11a83d1445b1b62,-21.0,1,199.0,214.56,1,Normal
446cc09cdbb130904da114e807dbec40,-24.666666666666668,3,84.26666666666667,306.97,1,Normal
44717f64ec2a457979cf83c429077666,-20.0,2,35.666666666666664,243.37,1,Normal
447d377bdb757058acb569025ee18a93,-14.0,1,64.99,83.01,1,Normal
44ed138eca6214d572ce1d813fb0049b,-7.333333333333333,2,43.26333333333333,298.53999999999996,1,Normal
44f091b5abab8018f682fce8124b85e5,-0.3333333333333333,3,118.13333333333333,389.17999999999995,1,Normal
45213867cefbf2cd4c6177e10216a951,-13.285714285714286,14,353.9585714285714,5389.16,1,Normal
4559697a8f7e637227c2eeaed843baff,-12.5,39,88.905,4201.2,1,Normal
455befea1bb853c75ccbca94cff26e5c,-38.0,1,19.99,42.05,1,Normal
455c5640e8c5bd1b2ee85c0158f85727,-22.875,8,841.1875,7186.89,1,Normal
455f46ef09a9e45667e2981df84b5cc2,-2.0,1,29.9,48.21,1,Normal
457fe919b032a3f7dadba6fb92cf7855,-6.916666666666667,9,92.07416666666667,1810.53,1,Normal
458c6fa920810ce2492da71bc26d9eec,-10.0,2,378.38,862.37,1,Normal
458d868c9642f55f18f04e951a3fdde6,-19.0,2,1359.0,2822.75,1,Normal
45a3d05fb00435e52a28859dd03703b3,-5.0,1,1299.0,1323.79,1,Normal
45ba18c210d42734ec52c0c1c574e9ee,-12.023809523809524,35,130.6002380952381,6323.68,1,Normal
45c20d94d9171b0bcfab3c955e47d67b,-10.5,4,32.365,210.57,1,Normal
45d33f715e24d15a6ccf5c17b3a23e3c,-12.0,56,77.24525423728814,7743.53,1,Normal
461ff5303b6c9c1a4a07f40c5aece516,-16.0,3,34.23333333333333,207.48000000000002,1,Normal
466222e777149751370e7e98fb623b0c,-9.0,1,87.9,105.45,1,Normal
4677a5437afda5fa7140b927b07be1cc,-14.090909090909092,11,310.5181818181818,3835.7,1,Normal
46dc3b2cc0980fb8ec44634e21d2718e,-12.233766233766234,503,233.99298701298702,142785.95,-1,Anomaly
46ef1a25845fc051c2998d878354810c,-4.8,5,50.082,348.45000000000005,1,Normal
4736e9d642ef4257cd7622516931eb51,-15.26086956521739,16,50.81913043478261,2149.83,1,Normal
47648caee88ccfe951fbb27fbf7b4cbe,-6.0,3,521.6633333333333,1632.99,1,Normal
478bfe564db21eeb44386606aa30b650,-13.666666666666666,3,60.900000000000006,230.8,1,Normal
47efca563408aae19bb7206c2d969ea9,-15.0,11,216.63636363636363,3010.73,1,Normal
47f55702f598c7c6cc8458b0fbc1c49a,-11.0,1,75.0,94.77,1,Normal
48162d548f5b1b11b9d29d1e01f75a61,-12.666666666666666,66,218.3290625,43782.270000000004,1,Normal
4830e40640734fc1c52cd21127c341d4,-11.228971962616823,204,44.55373831775701,14137.48,1,Normal
48328ec9a579151d9cc6a86d4a59336c,-7.0,1,1099.0,1196.78,1,Normal
483ca627d131e18f988349b1655c0acd,-5.0,1,264.0,283.73,1,Normal
48436dade18ac8b2bce089ec2a041202,-10.205128205128204,134,79.27057692307693,17508.62,1,Normal
485452467ff670447e84a8370c3fc898,-15.333333333333334,3,58.56666666666667,315.44,1,Normal
4867209cb29b56b92893d7bde3ce8012,-17.0,1,150.0,169.15,1,Normal
4869f7a5dfa277a7dca6462dcf3b52b2,-10.985568760611205,1124,199.81539049235994,261532.48,-1,Anomaly
48985c61529077fa4f1e38bcff0f2ed3,-21.428571428571427,7,125.61428571428573,1027.37,1,Normal
48b6c3f4c6a93171da04b75313f2130f,-9.0,2,145.13,328.06,1,Normal
48bad451945f5227341793478d6353ea,-14.666666666666666,3,102.33333333333333,384.49,1,Normal
48e5ee06fb2dc74df1c711a9b6dfac2a,-20.0,1,19.0,306.9,1,Normal
48e954b2da4f6a750c844173b347ed40,-28.666666666666668,2,66.3,2214.41,1,Normal
48efc9d94a9834137efd9ea76b065a38,-24.352941176470587,33,10.164705882352942,731.36,1,Normal
48fb026ed7455a42f5d3e9390ed5088e,-15.7,9,56.263,718.31,1,Normal
49067458c68f7701fd334ce326accbe0,-13.972972972972974,17,28.314864864864862,4037.95,1,Normal
4917cee8d902e13428c3ec4b1ca6f315,-9.818181818181818,31,163.6939393939394,6178.34,1,Normal
491a5ada3aa1678414e990262c4bbdc1,-12.0,1,1420.0,1435.58,1,Normal
49383af7ab774e4e8f3000f49c83dc4b,-13.166666666666666,8,55.0,2032.59,1,Normal
4965a7002cca77301c82d3f91b82e1a9,-13.0,1,8.49,16.36,1,Normal
497709c2976a8fa308730a2dec5b0726,-2.0,1,38.0,188.08,1,Normal
4978a02ea9c8be7a9b5480680f40334e,-9.947368421052632,18,124.0321052631579,2836.8999999999996,1,Normal
499185655c29ecfdbfe776ef7cf875b5,-34.0,1,89.0,106.33,1,Normal
4992e76a42cb3aad7a7047e0d3d7e729,-10.548780487804878,56,30.345121951219507,6109.39,1,Normal
499ec63c58e51296c9cf57edcfe1c8a8,-12.6,5,73.0,412.93,1,Normal
49cdc90518a4f82676b38b3c1aa43ff6,-11.0,5,307.9,1622.1100000000001,1,Normal
49e7217cfe4e427191c378ec626d8737,-11.0,12,220.6769230769231,3325.6499999999996,1,Normal
49f8d2ea7b718d0ce587d34207caf2b4,-1.0,1,149.9,150.27,1,Normal
4a1917ef994878940e1fb03eeb787ad7,-11.333333333333334,2,256.0,1434.6799999999998,1,Normal
4a1f694197d05fe70026b016a7316b41,-14.73913043478261,14,39.46826086956521,2851.59,1,Normal
4a23adac87cf538689fa600d976f78b2,-8.666666666666666,3,135.0,440.41,1,Normal
4a3ca9315b744ce9f8e9374361493884,-9.6432664756447,1772,100.10452244508119,295830.76,-1,Anomaly
4a3ccda38b2129705f3fb522db62ca31,-11.328947368421053,64,228.09065789473684,23266.99,1,Normal
4a5b36211b1f51bf7eaa5c10a57fa483,-8.0,1,139.19,155.26,1,Normal
4a82168aaef173cbb6e46ae88728f919,-13.75,4,128.0,612.39,1,Normal
4a82c4af97ffc0fb2dc26bfdc03b1842,-15.0,3,47.9,210.89999999999998,1,Normal
4aba391bc3b88717ce08eb11e44937b2,-14.068965517241379,27,255.3751724137931,8529.44,1,Normal
4aba6a02a788d3ec81c03137144d9a80,-11.0,1,89.9,105.28,1,Normal
4b0fdb526525f9890eb145bf1534640e,-9.0,18,121.28095238095239,3828.98,1,Normal
4b1eaadf791bdbbad8c4a35b65236d52,-13.833333333333334,5,173.33166666666668,1029.04,1,Normal
4b39558c138930b9e5489c93b6df5fe3,-14.0,4,219.34,1650.44,1,Normal
4b5f66b7adcf57f1ecc0d3c07dd6b177,-14.368421052631579,23,167.9415789473684,17757.97,1,Normal
4b90495391ac0bd181a80a459df1e718,-39.0,1,248.0,266.11,1,Normal
4b9750c8ad28220fe6702d4ecb7c898f,-9.497816593886462,217,70.74497816593886,19985.010000000002,1,Normal
4b98b0428fc1932cc2514ef9ce2505e6,-9.666666666666666,2,155.17,363.43,1,Normal
4ba52dfeba874da5b9ee7b17c7494f04,-11.727272727272727,11,133.0,1667.91,1,Normal
4bcec44888b30ba9001234c534716d3f,-10.0,5,28.0,209.23,1,Normal
4bde6149c15cf7e177b36fa060dd6de8,-47.5,2,79.9,192.46,1,Normal
4be6b962d83299498bae2190f95d6566,-14.076923076923077,11,41.823076923076925,902.01,1,Normal
4be9ae93c4fc0f41713d71a4194ee1b3,-7.0,1,109.9,136.97,1,Normal
4bf2f4ee540798a61f9636d12cd9cc80,-12.4,29,166.5186666666667,5899.07,1,Normal
4bf658053d453036c70976bccb2c31b2,-8.5,2,871.495,1824.56,1,Normal
4bfc7a4a1cf8d4d2121c27422d9e50b5,-10.525,26,203.10999999999999,25389.18,1,Normal
4c03b9dd4c11ee2cb35c96c49efc9420,-14.32,48,133.35,7374.76,1,Normal
4c18691b6037662be2df78a765d98ab5,-11.426470588235293,63,47.36058823529412,5165.59,1,Normal
4c1c7281388a33dd06daac44f9fadbd1,-16.4,5,37.664,269.90999999999997,1,Normal
4c2b230173bb36f9b240f2b8ac11786e,-8.654069767441861,258,42.2222965116279,34003.33,-1,Anomaly
4c498c7345e89aebad651544829beca0,-9.191489361702128,47,97.23978723404257,5452.65,1,Normal
4c4d546adf3c3868fe19c9ec6e9ffda9,-16.666666666666668,2,37.23333333333333,245.82999999999998,1,Normal
4c60877808f4318ef1107fbeb8f89afa,-9.0,2,59.0,150.63,1,Normal
4c61e37f664c3c88aff092aa5ac779d7,-2.875,7,98.53875,1046.47,1,Normal
4c8545742faaf58fafd5fd14d25d75cf,-14.25,4,755.0,3216.31,1,Normal
4c8b8048e33af2bf94f2eb547746a916,-4.043478260869565,19,81.84565217391305,3893.26,1,Normal
4cc43a222a0f94910728b62b97a8c5f8,-12.0,1,108.5,120.76,1,Normal
4cc4fd4fdd406a85bbdc1f824b731bd7,-14.0,1,269.99,1142.44,1,Normal
4ce8b55b4bfa4659184e7becc1fba3f2,-12.0,2,99.5,360.33000000000004,1,Normal
4cf490a58259286ada5ba8525ba9e84a,-17.857142857142858,7,153.6142857142857,1217.85,1,Normal
4d0041cdbe51b4617d95c70b19decc74,-10.5,8,654.4000000000001,5465.49,1,Normal
4d232b78ab7ef10393dc3807d827bc0d,-12.6,5,295.0,1689.99,1,Normal
4d600e08ecbe08258c79e536c5a42fee,-27.857142857142858,7,545.1671428571428,3959.13,1,Normal
4d6d651bd7684af3fffabd5f08d12e5a,-12.80940594059406,363,110.00940594059406,58189.34,-1,Anomaly
4d9fea3499bdc22aa4da4e339365f215,-19.5,2,96.27000000000001,222.74,1,Normal
4da0e408c99d2fdc2126dc9fce518060,-22.105263157894736,44,55.34561403508772,5824.97,1,Normal
4dab98ca6cd6d3df586203cefd28a042,-1.0,1,154.9,173.23,1,Normal
4dbd95a08b31ede5c82d3f861cb1ce1a,-16.75,4,92.69500000000001,463.92,1,Normal
4dc2e811a1760953cb7c6a590b498943,-9.0,1,175.0,199.84,1,Normal
4dc646b9b9e8e411ef48ba000ea3ac6f,-7.8,4,57.94,495.26,1,Normal
4ddeb3e828550cddc8d45c8bc36ab2d1,-11.0,1,152.0,164.45,1,Normal
4de6e4ba574aa9dfdc824bc44dc47fdd,-18.933333333333334,14,31.94,704.42,1,Normal
4deebb3199eeafb282ae33229144f94b,-1.4,4,155.94,1416.6100000000001,1,Normal
4e06067cc08b3f41d837768d392c3ee3,-14.361702127659575,31,20.88744680851064,2806.09,1,Normal
4e0d109ccfba9a1151c103049880c857,-15.5,2,139.945,347.73,1,Normal
4e17c65a516f69d023a2ae78b84f28d6,-20.7972972972973,61,103.23324324324325,10705.12,1,Normal
4e2627090e6e5b9fabba883a37897683,-14.0,1,39.9,90.24,1,Normal
4e326052e5dbba8adcd512f3450a307e,-12.0,3,95.0,1539.32,1,Normal
4e42581f08e8cfc7c090f930bac4552a,12.0,1,49.0,303.6,1,Normal
4e480be820e37de1444325ff358c9296,-10.0,1,215.15,1147.48,1,Normal
4e5725ba188db8252977a4f0227bd462,-2.88,21,76.9636,2647.75,1,Normal
4e6015589b781adaa5ce7f1892d06bb1,-12.666666666666666,3,228.0,740.5,1,Normal
4e7c18b98d84e05cbae3ff0ff03846c2,-13.188888888888888,81,101.77666666666666,13410.95,1,Normal
4e85b538b0dad58852641540686d0e14,-2.1666666666666665,4,64.02666666666666,646.3499999999999,1,Normal
4e8dacf3d38f281ae26c3e0321d92d88,-12.555555555555555,8,228.38444444444445,2310.88,1,Normal
4e922959ae960d389249c378d1c939f5,-13.093023255813954,412,100.41885835095138,60251.9,-1,Anomaly
4e92348462c75b6c842b994ce84a0ed4,-19.0,1,69.9,85.49,1,Normal
4ea2f12dbe91deeacd2c1e74f069a6e6,-11.333333333333334,4,35.03333333333333,441.40999999999997,1,Normal
4eb61f060e7dcc1d5a80d806c35cc541,-13.0,8,164.125,1523.91,1,Normal
4ebdc7e6cd6102a022dadc49156d4ea8,-10.394736842105264,29,26.47894736842105,1594.18,1,Normal
4eeb99008a0f59d2c7759c59f9a346eb,-12.5,2,641.0,1320.95,1,Normal
4ef4c39cf3c24f326434cf0b2e48046a,-5.125,7,99.0,1245.5,1,Normal
4f0d637c1197fd65405ebd755ac9f86b,-17.0,2,99.9,232.47,1,Normal
4f1f1c8666cdb6442f775c4e8caed465,-14.0,2,472.49,1070.3899999999999,1,Normal
4fae87d32467e18eb46e4a76a0a0b9ce,-12.0,1,100.9,120.8,1,Normal
4fb41dff7c50136976d1a5cf004a42e2,33.0,3,410.0,1296.77,-1,Anomaly
4fe2f67634d00c021aa01f96b6f2d68e,-21.0,2,43.4,118.84,1,Normal
5011f0d93373a4c5753adf58ca77af8d,-4.454545454545454,11,39.973636363636366,3137.11,1,Normal
503c1de08ae81a2d86f17951b204db55,-11.909090909090908,22,223.045,5321.9,1,Normal
5058e8c1e82653974541e83690655b4a,-16.307692307692307,62,126.57461538461538,23762.37,1,Normal
5075aaa8404020ae6aa8bf4792099b41,-10.333333333333334,10,104.85866666666668,2426.57,1,Normal
50770d25768b0486d89be26afca3108f,-6.833333333333333,6,28.62833333333333,247.86,1,Normal
508808d438fe2ff972ed13bb8f4a82e2,-8.166666666666666,9,21.235,528.7,1,Normal
50a7e551a7b3f8d37cd6e32d8bfbe5ea,-4.0,1,140.0,167.96,1,Normal
50bf89f1349bc0409a268c3a49678009,-26.0,1,179.9,282.47,1,Normal
50c9975695009e5e6473912e83a6d1da,-8.82857142857143,50,58.074285714285715,9751.09,1,Normal
51209b446b2073894bdc0face6c73ffc,-17.0,2,89.9,877.76,1,Normal
512d298ac2a96d1931b6bd30aa21f61d,-14.666666666666666,11,616.8283333333333,7913.09,1,Normal
513a54369b6a8a6602fcb0e129c6d78d,-5.5,2,23.9,62.66,1,Normal
5145090ab595c0d0b8557199f5701fbf,-25.5,4,364.9,1657.4499999999998,1,Normal
5151aea44289d6c6b090ee31c2132508,-27.142857142857142,7,187.9,1482.47,1,Normal
515d781150feed28a6ac091bb0e3cb8c,-24.166666666666668,6,167.05833333333334,1154.72,1,Normal
5160d23075764e18e07c1f4a87fad743,-9.447368421052632,33,62.078947368421055,4040.33,1,Normal
516e7738bd8f735ac19a010ee5450d8d,-18.44047619047619,74,78.36892857142857,9062.68,1,Normal
51702dc2a3e106c76dbff722b5bf0726,-14.214285714285714,13,193.22142857142856,3663.8,1,Normal
5194c22ed1f616ec0c0f33c571542879,-11.25,4,61.4,326.45,1,Normal
519a7aa428f18d125a283cf8c014fdd6,-15.666666666666666,3,26.566666666666663,152.8,1,Normal
51a04a8a6bdcb23deccc82b0b80742cf,7.0,1,167.99,199.92,1,Normal
51e0557bc7b86de13e946c60ee91ce39,-9.0,1,45.8,63.4,1,Normal
51e4e89242cbb846c2deff3dc015650e,-16.444444444444443,16,52.79888888888889,1175.75,1,Normal
51ed72984a04e5dd35c2b27e77179038,-9.714285714285714,7,184.9,1493.23,1,Normal
51f108f62cb87d61918159902c8f8583,-17.666666666666668,3,101.24333333333334,378.76,1,Normal
52092ddbd3a58c450a4459bf051b2287,-11.833333333333334,6,58.61666666666667,1461.6499999999999,1,Normal
520b493b57809f446cb0a233bb3e25c7,-12.067567567567568,63,51.30945945945946,6029.21,1,Normal
522620dcb18a6b31cd7bdf73665113a9,-14.07027027027027,172,317.70313513513514,70389.14,-1,Anomaly
5236605f4d4b0b3e4df85b850393fca0,-6.0,5,53.06,347.48,1,Normal
52454f90d4c30c016768db02f88c1a74,-7.4,3,16.1,252.17000000000002,1,Normal
52562a9f449c3dc3d53f5f5b9ed74903,-18.428571428571427,14,233.32857142857142,3710.64,1,Normal
525e75a6fb1454a2325ab1734bcec221,-13.7,9,60.717,957.45,1,Normal
5275ca25d0358ca73864e0ae41be1320,-3.25,4,102.4,478.82,1,Normal
527801b552d0077ffd170872eb49683b,-10.635416666666666,90,196.42083333333332,20966.239999999998,1,Normal
52831e5990d0771cb4951d6f12928167,-10.0,1,65.0,78.12,1,Normal
528bcf6680c36dddf07620bd35b33a6f,-4.5,2,484.99,1013.84,1,Normal
528ce32f560edd11add4169f6a5b65be,-11.5,2,29.9,174.35000000000002,1,Normal
52956b80ae65fda598f06f6b9943e7a9,-7.333333333333333,3,264.0,858.85,1,Normal
52a50b42accf164f9f019941e5759d9b,-3.5,4,34.99,197.01999999999998,1,Normal
52a52b9f656520e99716f5bc40f661c8,-12.0,7,97.8875,1230.56,1,Normal
52ac6f920b7280e4c6d30dd94de6259b,-11.857142857142858,6,808.1857142857143,7630.23,1,Normal
52b53f7061969fe471d119b6195da864,-8.0,1,90.0,98.37,1,Normal
52bb00821bcdd358a5a5a27e1f6be5a1,-8.333333333333334,2,130.26666666666668,388.43,1,Normal
52d76513f0c4d97f3b99570e2c94ee31,-19.321428571428573,19,291.1821428571429,27871.98,1,Normal
52f0fe436a347ddad7ed5f9aa4e27eaa,-6.090909090909091,19,66.61272727272727,2295.53,1,Normal
52f6f9f13ba19504c02781132a049e75,-14.0,1,199.0,222.13,1,Normal
52f976b17ea7f2f087f56dcc419328f6,-16.666666666666668,6,1271.6666666666667,8492.65,1,Normal
52f9db5cfb423382a2fa5c9e39303202,-14.782608695652174,21,55.05956521739131,1634.13,1,Normal
5305693ffae2d3463377b1f6fe67b15a,-9.0,1,93.56,106.55,1,Normal
53088c75f948b48a7ece173ac17f0c12,-13.666666666666666,3,87.23333333333335,316.23,1,Normal
530ec6109d11eaaf87999465c6afee01,-17.357798165137616,94,121.4954128440367,17326.2,1,Normal
53243585a1d6dc2643021fd1853d8905,-11.68384074941452,348,561.5736299765808,279843.42,-1,Anomaly
53336f97ddbe53e2a617d07b17447b95,-11.0,1,599.5,674.83,1,Normal
533d46c1b06970e99f09523a61df4972,-10.0,2,79.99,192.62,1,Normal
5343d0649eca2a983820bfe93fc4d17e,-12.132231404958677,70,90.20008264462811,23072.45,1,Normal
534a01cc6df1e034e05c32028a291fa2,-8.0,5,47.118,295.45000000000005,1,Normal
535bf14f36346c7f59d87cece104d70c,0.0,1,50.0,57.77,1,Normal
537eb890efff034a88679788b647c564,-12.227272727272727,158,27.25795454545454,8917.47,1,Normal
538caafddff204241cecbf3a02e6b3cf,-0.875,8,16.05,218.81,1,Normal
539ed9e19811677513447759be5eccfc,-16.0,2,16.415,124.69,1,Normal
53b0300ca793f9834cd69c0678d35ee8,-14.5,5,166.215,4502.48,1,Normal
53d00c40e32aeb924a84ce72b1af869d,-7.470588235294118,17,127.40294117647058,2649.55,1,Normal
53e4c6e0f4312d4d2107a8c9cddf45cd,-13.685661764705882,463,57.584375,49215.39,-1,Anomaly
54065e9aef7e9e9c2dc23b7594db021a,-22.75,12,589.9166666666666,7321.78,1,Normal
5415337f1863452476d42d9f14a16a61,-23.0,1,44.9,221.79,1,Normal
54219883e72aad869adfb2a54b7bfa0f,-8.6,5,1350.0,7579.55,1,Normal
542917da124346b47ea1ac79a93ce454,-14.0,20,65.19500000000001,1691.8799999999999,1,Normal
544863df86ed3b78a04e0820d41430ee,-18.0,1,23.9,39.17,1,Normal
54583ab379489add547fe47b628db589,-6.2,10,224.0,2391.08,1,Normal
54965bbe3e4f07ae045b90b0b8541f52,-1.855421686746988,73,127.85060240963855,14823.73,1,Normal
54a1852d1b8f10312c55e906355666ee,-11.432558139534883,198,83.90851162790696,21360.6,1,Normal
54aa8463e87776b5612f4bdc4bd5d4de,-23.714285714285715,7,92.75714285714285,772.8299999999999,1,Normal
54c04bdb5ec46762f8f08c7e8f86ed4a,-10.526315789473685,18,172.71894736842106,3994.23,1,Normal
55029529919c0123526150bd26ca8f20,-14.428571428571429,7,64.85,588.83,1,Normal
553a440137d6e0cf776aee0bb83ac9f5,-6.5,2,72.4,175.14000000000001,1,Normal
5563732abe64c3036cb97ad924128dd1,-11.0,2,134.66666666666666,803.99,1,Normal
5566627eab3fe93fd6ee08798226101a,-17.2,5,17.1,187.81,1,Normal
556a6409838156ea299c9d1f9e2dde43,-13.25,4,340.7,1449.64,1,Normal
557f22c76691849db52d2abccf0015d0,-16.0,12,62.132857142857134,1246.52,1,Normal
5587130f9850696ed7fafbc91c2cee44,-10.5,2,34.9,103.49,1,Normal
559d56f3b8f0bc2e5a9a62fe2ce2a39f,-2.0,2,192.5,433.72,1,Normal
55a5b51f93f2b70ea513f5a047b0262a,-12.404761904761905,39,97.66666666666667,5354.59,1,Normal
55bb6fe5bebe5012e2d7d9928e1128ff,-9.588235294117647,15,112.56588235294117,2680.56,1,Normal
55c26bcb609f480eb7868594245febb5,-10.166666666666666,6,110.73333333333335,878.11,1,Normal
55c96925041a14097b6a7825554f4ad5,-9.166666666666666,5,28.333333333333332,896.78,1,Normal
55d3daac7c404d59e51c2aa2f4dc5a23,-12.142857142857142,21,160.02142857142857,8922.04,1,Normal
55dedd83e501d8248880557d9073cbfd,-8.666666666666666,8,117.25555555555555,1487.74,1,Normal
55f7a3319d80f7fdf078b8f03e6725fe,-6.5,22,136.99,3420.45,1,Normal
562f8cfc51f265411f487d07e9c40e7f,-7.846153846153846,13,58.99384615384616,966.25,1,Normal
562fc2f2c2863ab7e79a9e4388a58a14,-13.211320754716981,255,32.676415094339625,15673.42,1,Normal
5656537e588803a555b8eb41f07a944b,-11.893617021276595,171,42.60494680851063,14664.39,1,Normal
5659d77e8d90378e39b960ad5956f64e,-5.0,2,91.24000000000001,213.13,1,Normal
56642bcb79900e777d68e91915cb4267,-11.298245614035087,48,65.01122807017543,5870.67,1,Normal
5670f4db5b62c43d542e1b2d56b0cf7c,-14.136363636363637,22,301.3677272727273,7252.2,1,Normal
56db5c0782e8f7ddc9343f9576ff6d16,-21.5,2,367.4,791.9499999999999,1,Normal
56e361f411e38dcef17cdc2a3d99628b,-11.9,5,129.8,17380.56,1,Normal
56f413900b5166ab4d730e9ac0b12cb0,-8.333333333333334,3,50.596666666666664,212.03,1,Normal
570d4583587a5fe2d47c7be89b91ad27,-10.5,2,62.625,148.92000000000002,1,Normal
5721089ba9214e80074f27d5a03fc0eb,-13.142857142857142,5,35.13285714285714,445.83000000000004,1,Normal
5733d806668f8712c24b9abaefbfa642,-17.0,2,121.9,329.68,1,Normal
5741dc2bf5044c34d0698681c5081bed,-8.333333333333334,3,29.899999999999995,123.75,1,Normal
